,maker,specific_origin,reference,review_date,cocoa_percent,maker_location,rating,bean_type,broad_origin,maker_location_latitude,maker_location_longitude,broad_origin_latitude,broad_origin_longitude
1334,Momotombo,Mombacho,661,2011,70.0,Nicaragua,2.75,Blend,Nicaragua,12.865416,-85.207229,12.865416,-85.207229
1335,Momotombo,Oscuro,772,2011,70.0,Nicaragua,3.25,Blend,Nicaragua,12.865416,-85.207229,12.865416,-85.207229
1336,Nova Monda,"La Patriota,cacao Indio,purple label",931,2012,70.0,Nicaragua,3.0,Blend,Nicaragua,12.865416,-85.207229,12.865416,-85.207229
1337,Nova Monda,"La Dalia,Matagalpa,cacao Bisesto,green label",935,2012,75.0,Nicaragua,2.75,Blend,Nicaragua,12.865416,-85.207229,12.865416,-85.207229
1338,Na�ve,Nicaragua,1379,2014,70.0,Lithuania,3.25,Criollo,Nicaragua,55.169438,23.881275,12.865416,-85.207229
1339,Szanto Tibor,Cacao Blanco,1193,2013,70.0,Hungary,3.25,Blend,Nicaragua,47.162494,19.503304,12.865416,-85.207229
1340,Arete,Lachua,1904,2016,70.0,United States,3.5,Blend,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1341,Arete,Guatemala,1602,2015,70.0,United States,3.25,Blend,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1342,Blue Bandana,Lachua,1752,2016,75.0,United States,2.75,Blend,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1343,Blue Bandana,Guatemala,911,2012,70.0,United States,3.5,Blend,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1344,Brazen,"Alta Verapaz,2014",1514,2015,70.0,United States,3.5,Blend,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1345,Dick Taylor,Lanquin Estate,1952,2017,70.0,United States,3.75,Blend,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1346,French Broad,Guatemala,1634,2015,73.0,United States,3.5,Blend,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1347,Goodnow Farms,"Asochivite,batch 1005",1924,2016,77.0,United States,3.25,Blend,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1348,Mast Brothers,Guatemala,1450,2015,76.0,United States,3.0,Blend,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1349,Parliament,"Lachua,Q'egchi families",1542,2015,70.0,United States,3.5,Blend,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1350,Starchild,Cacao Verapaz,1692,2015,70.0,United States,3.0,Blend,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1351,Terroir,Guatemala,1558,2015,70.0,United States,3.75,Trinitario,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1352,Violet Sky,Cahabon,1502,2015,77.0,United States,2.75,Trinitario,Guatemala,37.09024,-95.712891,15.783471,-90.230759
1353,Palette de Bine,Lachua,1720,2016,70.0,Canada,2.75,Blend,Guatemala,56.130366,-106.346771,15.783471,-90.230759
1354,Sirene,"Lachua w,cane sugar",1614,2015,73.0,Canada,3.0,Blend,Guatemala,56.130366,-106.346771,15.783471,-90.230759
1355,Sirene,"Lachua w,maple sugar,batch 5",1614,2015,73.0,Canada,3.25,Blend,Guatemala,56.130366,-106.346771,15.783471,-90.230759
1356,Soma,Cahabon Region,951,2012,70.0,Canada,3.5,Trinitario,Guatemala,56.130366,-106.346771,15.783471,-90.230759
1357,Duffy's,"Rio Dulce,Xoco",1662,2015,70.0,United Kingdom,4.0,Criollo,Guatemala,55.378051,-3.435973,15.783471,-90.230759
1358,"Smooth Chocolator, The","Chimelb,Lanquin,Alta Verapaz,b,GUA001",1908,2016,70.0,Australia,3.25,Blend,Guatemala,-25.274398,133.775136,15.783471,-90.230759
1359,Caribeans,"Antigua,Special Reserve",1582,2015,72.0,Costa Rica,3.5,Blend,Guatemala,9.748917,-83.753428,15.783471,-90.230759
1360,Danta,Los Ujuxtes,1223,2014,82.0,Guatemala,3.25,Blend,Guatemala,15.783471,-90.230759,15.783471,-90.230759
1361,Danta,Los Ujuxtes,987,2012,70.0,Guatemala,3.75,Blend,Guatemala,15.783471,-90.230759,15.783471,-90.230759
1362,Danta,Las Acacias E,987,2012,70.0,Guatemala,4.0,Criollo,Guatemala,15.783471,-90.230759,15.783471,-90.230759
1363,Danta,"Oscuro,Finca Chimelb",991,2012,70.0,Guatemala,3.25,Blend,Guatemala,15.783471,-90.230759,15.783471,-90.230759
1364,Danta,Los Ujuxtes,661,2011,60.0,Guatemala,3.5,Blend,Guatemala,15.783471,-90.230759,15.783471,-90.230759
1365,Danta,Las Acacias E,423,2009,75.0,Guatemala,3.0,Criollo,Guatemala,15.783471,-90.230759,15.783471,-90.230759
1366,Danta,Las Acacias E,423,2009,60.0,Guatemala,3.25,Criollo,Guatemala,15.783471,-90.230759,15.783471,-90.230759
1367,Rain Republic,Suchitepequez E,470,2010,70.0,Guatemala,2.75,Blend,Guatemala,15.783471,-90.230759,15.783471,-90.230759
1368,Arete,"La Masica,FHIA",1908,2016,70.0,United States,3.5,Blend,Honduras,37.09024,-95.712891,15.199999,-86.241905
1369,Askinosie,Cortes,661,2011,70.0,United States,3.75,Trinitario,Honduras,37.09024,-95.712891,15.199999,-86.241905
1370,Cacao Market,"Jutiapa,lot 050916D",1860,2016,70.0,United States,3.5,Trinitario,Honduras,37.09024,-95.712891,15.199999,-86.241905
1371,Castronovo,"the lost city,gracias a dias,batch 362",1570,2015,72.0,United States,3.5,Trinitario,Honduras,37.09024,-95.712891,15.199999,-86.241905
1372,ENNA,"Wampusirpi,batch 007",1916,2016,75.0,United States,3.25,Blend,Honduras,37.09024,-95.712891,15.199999,-86.241905
1373,Indi,Honduras,1255,2014,77.0,United States,3.0,Blend,Honduras,37.09024,-95.712891,15.199999,-86.241905
1374,Letterpress,"La Masica,Batch 7,FHIA",1952,2017,70.0,United States,3.5,Blend,Honduras,37.09024,-95.712891,15.199999,-86.241905
1375,Map Chocolate,Le Chocolat Chaud,1634,2015,78.0,United States,3.5,Blend,Honduras,37.09024,-95.712891,15.199999,-86.241905
1376,Pinellas,Wampusirpi Region,1772,2016,80.0,United States,2.5,Blend,Honduras,37.09024,-95.712891,15.199999,-86.241905
1377,Rogue,"La Masica,Batch 1,FHIA Research Center",1748,2016,75.0,United States,3.75,Blend,Honduras,37.09024,-95.712891,15.199999,-86.241905
1378,Duffy's,"Indio Rojo,Xoco",623,2011,72.0,United Kingdom,3.75,Criollo,Honduras,55.378051,-3.435973,15.199999,-86.241905
1379,Pump Street Bakery,Honduras,1688,2015,80.0,United Kingdom,2.75,Blend,Honduras,55.378051,-3.435973,15.199999,-86.241905
1380,Friis Holm (Bonnat),"Red Mayan,Xoco",899,2012,70.0,Denmark,3.25,"Criollo, Trinitario",Honduras,56.26392,9.501785,15.199999,-86.241905
1381,Mesocacao,Honduras,1347,2014,80.0,Honduras,3.25,Blend,Honduras,15.199999,-86.241905,15.199999,-86.241905
1382,Mesocacao,Honduras,1347,2014,70.0,Honduras,3.5,Blend,Honduras,15.199999,-86.241905,15.199999,-86.241905
1383,Arete,"Coto Brus,Terciopelo",1908,2016,70.0,United States,4.0,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1384,Bisou,"San Andres,American style",1486,2015,76.0,United States,2.5,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1385,Bisou,"San Andres,silk",1486,2015,78.0,United States,2.5,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1386,Chequessett,la Amistad,1235,2014,70.0,United States,3.5,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1387,Dandelion,Upala,805,2012,70.0,United States,3.0,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1388,Dean and Deluca (Belcolade),Costa Rica,175,2007,64.0,United States,3.0,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1389,DeVries,Costa Rica,166,2007,77.0,United States,3.5,Trinitario,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1390,Escazu,Guapiles,414,2009,65.0,United States,2.0,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1391,French Broad,San Andres,1209,2014,80.0,United States,3.0,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1392,Fruition,"Coto Brus,Heirloom,Batch 1",1780,2016,74.0,United States,4.0,Amazon mix,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1393,Fruition,Signature Blend,753,2011,66.0,United States,3.25,Trinitario,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1394,Fruition,Costa Rica,781,2011,70.0,United States,3.0,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1395,Heirloom Cacao Preservation (Fruition),"Cota Brus,Terciopelo,2015",1748,2016,74.0,United States,3.5,Amazon mix,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1396,Letterpress,San Andres,1566,2015,70.0,United States,3.0,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1397,Madre,Upala,693,2011,70.0,United States,2.75,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1398,Manoa,Coto Brus,1522,2015,72.0,United States,3.75,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1399,Mars,"Matina 1,6,prototype",537,2010,65.0,United States,3.0,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1400,Potomac,"Upala w,nibs",647,2011,70.0,United States,3.5,Matina,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1401,Potomac,"Upala,Batch 18",654,2011,70.0,United States,3.0,Matina,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1402,Potomac,"Upala,Batch 12",607,2010,82.0,United States,3.75,Matina,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1403,Ritual,Costa Rica,745,2011,75.0,United States,3.5,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1404,Tabal,Costa Rica,1101,2013,70.0,United States,2.75,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1405,Woodblock,Costa Rica,825,2012,70.0,United States,3.0,Blend,Costa Rica,37.09024,-95.712891,9.748917,-83.753428
1406,Artisan du Chocolat,Costa Rica,600,2010,72.0,United Kingdom,3.25,Blend,Costa Rica,55.378051,-3.435973,9.748917,-83.753428
1407,Baravelli's,single estate,955,2012,80.0,United Kingdom,2.75,Blend,Costa Rica,55.378051,-3.435973,9.748917,-83.753428
1408,Belcolade,Costa Rica,586,2010,64.0,Belgium,2.75,Blend,Costa Rica,50.503887,4.469936,9.748917,-83.753428
1409,Frederic Blondeel,Costa Rica,1538,2015,70.0,Belgium,3.5,Blend,Costa Rica,50.503887,4.469936,9.748917,-83.753428
1410,Caribeans,"Talamanca,Raul,Kekoldo community",1586,2015,72.0,Costa Rica,3.25,Blend,Costa Rica,9.748917,-83.753428,9.748917,-83.753428
1411,Caribeans,Anselmo Paraiso Estate,1586,2015,72.0,Costa Rica,3.5,Blend,Costa Rica,9.748917,-83.753428,9.748917,-83.753428
1412,Caribeans,Costa Rica,841,2012,72.0,Costa Rica,3.0,Forastero,Costa Rica,9.748917,-83.753428,9.748917,-83.753428
1413,Caribeans,Costa Rica,845,2012,80.0,Costa Rica,2.75,Forastero,Costa Rica,9.748917,-83.753428,9.748917,-83.753428
1414,Nahua,"Costa Rica,Oscuro",1049,2013,58.0,Costa Rica,2.5,Blend,Costa Rica,9.748917,-83.753428,9.748917,-83.753428
1415,Nahua,"Costa Rica,Oscuro",1049,2013,70.0,Costa Rica,3.0,Blend,Costa Rica,9.748917,-83.753428,9.748917,-83.753428
1416,Sibu,Oro,1586,2015,82.0,Costa Rica,3.25,Blend,Costa Rica,9.748917,-83.753428,9.748917,-83.753428
1417,Sibu,Oscuro,1586,2015,70.0,Costa Rica,3.5,Blend,Costa Rica,9.748917,-83.753428,9.748917,-83.753428
1418,Roasting Masters,"La Dorado,light roast",1844,2016,70.0,South Korea,3.25,Blend,Costa Rica,35.907757,127.766922,9.748917,-83.753428
1419,Roasting Masters,"Tapanti,light roast",1844,2016,70.0,South Korea,3.25,Blend,Costa Rica,35.907757,127.766922,9.748917,-83.753428
1420,Roasting Masters,Maleku,1844,2016,70.0,South Korea,3.25,Blend,Costa Rica,35.907757,127.766922,9.748917,-83.753428
1421,Arete,Matasawalevu,1928,2016,70.0,United States,3.25,Blend,Fiji,37.09024,-95.712891,-16.578193,179.414413
1422,Pitch Dark,Namau Village,1315,2014,73.0,United States,2.5,Trinitario,Fiji,37.09024,-95.712891,-16.578193,179.414413
1423,Adi,Vanua Levu,705,2011,60.0,Fiji,2.75,Trinitario,Fiji,-16.578193,179.414413,-16.578193,179.414413
1424,Adi,"Vanua Levu,Toto,A",705,2011,80.0,Fiji,3.25,Trinitario,Fiji,-16.578193,179.414413,-16.578193,179.414413
1425,Adi,Vanua Levu,705,2011,88.0,Fiji,3.5,Trinitario,Fiji,-16.578193,179.414413,-16.578193,179.414413
1426,Adi,"Vanua Levu,Ami,Ami,CA",705,2011,72.0,Fiji,3.5,Trinitario,Fiji,-16.578193,179.414413,-16.578193,179.414413
1427,Pangea,Matasawalevu,1860,2016,76.0,Spain,3.0,Blend,Fiji,40.463667,-3.74922,-16.578193,179.414413
1428,Cravve,"Namau Village,N Taileva P,batch a2812",975,2012,67.0,Australia,3.25,Trinitario,Fiji,-25.274398,133.775136,-16.578193,179.414413
1429,Arete,Maya Mountain,1598,2015,70.0,United States,3.75,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1430,Bisou,Belize,1486,2015,86.0,United States,3.25,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1431,Bowler Man,Maya Mountain,1267,2014,70.0,United States,2.75,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1432,Brasstown aka It's Chocolate,Maya Mountain,1255,2014,70.0,United States,3.75,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1433,Brazen,Maya Mountain,1518,2015,80.0,United States,3.25,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1434,Burnt Fork Bend,Belize,1303,2014,72.0,United States,3.25,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1435,Castronovo,"Maya Mtn,Batch 454,Heirloom",1724,2016,72.0,United States,4.0,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1436,Charm School,Maya Mtn,1900,2016,70.0,United States,3.25,Blend,Belize,37.09024,-95.712891,17.189877,-88.49765
1437,Dandelion,"Maya Mtn,Break Bar,Snark",1446,2015,70.0,United States,3.0,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1438,Dandelion,Maya Mountain,1219,2014,70.0,United States,3.5,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1439,Dick Taylor,Belize,955,2012,72.0,United States,2.75,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1440,Ethereal,Belize,1275,2014,80.0,United States,3.0,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1441,Glennmade,"Toledo District,2015 Harvest",1848,2016,70.0,United States,3.5,Blend,Belize,37.09024,-95.712891,17.189877,-88.49765
1442,Heirloom Cacao Preservation (Brasstown),"Maya Mtn,Moho R,Toledo D,2015",1748,2016,70.0,United States,3.25,Amazon,Belize,37.09024,-95.712891,17.189877,-88.49765
1443,Isidro,Belize,1279,2014,72.0,United States,3.25,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1444,Izard,"Maya Mountain,Toledo,Batch 29",1542,2015,70.0,United States,3.5,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1445,Just Good Chocolate,Belize,1375,2014,70.0,United States,3.5,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1446,Kto,Belize,1422,2014,72.0,United States,3.0,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1447,Kto,Belize,1426,2014,90.0,United States,3.25,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1448,Letterpress,"Maya Mtn,Batch 18,Heirloom",1952,2017,70.0,United States,3.25,Blend,Belize,37.09024,-95.712891,17.189877,-88.49765
1449,Mast Brothers,Moho River,773,2011,70.0,United States,3.5,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1450,Maverick,Maya Mountain,1367,2014,70.0,United States,3.25,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1451,Meadowlands,Belize,1287,2014,70.0,United States,3.0,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1452,Middlebury,Maya Mountain,1490,2015,80.0,United States,3.5,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1453,Middlebury,Belize,1117,2013,80.0,United States,3.25,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1454,Moho,"Toledo District,w,nibs",1026,2013,73.0,United States,3.25,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1455,Moho,Toledo District,1030,2013,72.0,United States,3.0,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1456,Moho,"Umoho R,Toledo District,San Felipe",607,2010,67.0,United States,2.75,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1457,Noble Bean aka Jerjobo,Moho Valley,1299,2014,75.0,United States,3.0,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1458,Ritual,"Toledo District,Maya",1089,2013,75.0,United States,3.75,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1459,Shark Mountain,"Belize,2013",1335,2014,72.0,United States,3.25,"Criollo, Trinitario",Belize,37.09024,-95.712891,17.189877,-88.49765
1460,Sublime Origins,Moho Valley,1157,2013,78.0,United States,3.25,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1461,Taza,Belize,1271,2014,68.0,United States,3.0,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1462,Terroir,Belize,1478,2015,70.0,United States,3.75,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1463,Violet Sky,Moho River Valley,1458,2015,77.0,United States,3.0,"Criollo, Trinitario",Belize,37.09024,-95.712891,17.189877,-88.49765
1464,Zak's,"Belize,Batch 2",1578,2015,70.0,United States,3.5,Trinitario,Belize,37.09024,-95.712891,17.189877,-88.49765
1465,Ambrosia,Belize,1494,2015,64.0,Canada,3.0,Trinitario,Belize,56.130366,-106.346771,17.189877,-88.49765
1466,organicfair,Maya Mountain,1161,2013,74.0,Canada,2.75,Trinitario,Belize,56.130366,-106.346771,17.189877,-88.49765
1467,Palette de Bine,Maya Mtn,1720,2016,72.0,Canada,3.0,Trinitario,Belize,56.130366,-106.346771,17.189877,-88.49765
1468,Silvio Bessone,Maya Belize,717,2011,67.0,Italy,3.0,Criollo,Belize,41.87194,12.56738,17.189877,-88.49765
1469,"Smooth Chocolator, The","Maya Mtn,Moho R,Toledo D",1756,2016,70.0,Australia,3.75,Blend,Belize,-25.274398,133.775136,17.189877,-88.49765
1470,Belyzium,"Belize south,low fermentation",1768,2016,83.0,Germany,2.75,Trinitario,Belize,51.165691,10.451526,17.189877,-88.49765
1471,Belyzium,Belize south,1768,2016,78.0,Germany,3.0,Trinitario,Belize,51.165691,10.451526,17.189877,-88.49765
1472,Belyzium,Belize south,1768,2016,83.0,Germany,3.5,Trinitario,Belize,51.165691,10.451526,17.189877,-88.49765
1473,Choco Del Sol,"Maya Mountain w,nibs",1407,2014,75.0,Germany,3.0,Trinitario,Belize,51.165691,10.451526,17.189877,-88.49765
1474,Choco Del Sol,Maya Mountain,1407,2014,82.0,Germany,3.25,Trinitario,Belize,51.165691,10.451526,17.189877,-88.49765
1475,Timo A. Meyer,"Belize,med roast",1836,2016,72.0,Germany,3.75,"Trinitario, TCGA",Belize,51.165691,10.451526,17.189877,-88.49765
1476,La Chocolaterie Nanairo,"Belize,2014 Harvest,Batch 9",1892,2016,70.0,Japan,3.0,"Trinitario, Criollo",Belize,36.204824,138.252924,17.189877,-88.49765
1477,Feitoria Cacao,Maya Mountain,1736,2016,76.0,Portugal,2.75,Trinitario,Belize,39.399872,-8.224454,17.189877,-88.49765
1478,Askinosie,Davao,331,2009,77.0,United States,3.75,Trinitario,Philippines,37.09024,-95.712891,12.879721,121.774017
1479,StRita Supreme,"Samar,East Visayas region",939,2012,65.0,United States,2.5,Blend,Philippines,37.09024,-95.712891,12.879721,121.774017
1480,StRita Supreme,"Samar,East Visayas region",943,2012,70.0,United States,2.5,Blend,Philippines,37.09024,-95.712891,12.879721,121.774017
1481,StRita Supreme,"Samar,East Visayas region",943,2012,75.0,United States,2.75,Blend,Philippines,37.09024,-95.712891,12.879721,121.774017
1482,Malagos,"Davao,Mt Talamo foothills",1121,2013,65.0,Philippines,3.5,Trinitario,Philippines,12.879721,121.774017,12.879721,121.774017
1483,Chocolate Con Amor,Uganda,1760,2016,70.0,United States,2.75,Blend,Uganda,37.09024,-95.712891,1.373333,32.290275
1484,hello cocoa,Uganda,1458,2015,57.0,United States,2.75,Forastero,Uganda,37.09024,-95.712891,1.373333,32.290275
1485,Kyya,Uganda,1359,2014,72.5,United States,2.5,Forastero,Uganda,37.09024,-95.712891,1.373333,32.290275
1486,Solstice,Bundibugyo,1335,2014,70.0,United States,3.0,"Forastero, Trinitario",Uganda,37.09024,-95.712891,1.373333,32.290275
1487,Terroir,Uganda,1323,2014,73.0,United States,3.75,Forastero,Uganda,37.09024,-95.712891,1.373333,32.290275
1488,Chaleur B,Uganda,1426,2014,70.0,Canada,2.75,Forastero,Uganda,56.130366,-106.346771,1.373333,32.290275
1489,Hotel Chocolat (Coppeneur),Uganda,296,2008,80.0,United Kingdom,2.5,Forastero,Uganda,55.378051,-3.435973,1.373333,32.290275
1490,De Villiers,Bundibugyo District,1832,2016,70.0,South Africa,2.5,Forastero,Uganda,-30.559482,22.937506,1.373333,32.290275
1491,Dandelion,Buto,1303,2014,70.0,United States,2.75,Blend,Liberia,37.09024,-95.712891,6.428055,-9.429499
1492,Letterpress,Liberia,1728,2016,70.0,United States,3.25,Blend,Liberia,37.09024,-95.712891,6.428055,-9.429499
1493,Manoa,"Liberia,#174",1003,2012,72.0,United States,3.25,Blend,Liberia,37.09024,-95.712891,6.428055,-9.429499
1494,Finca,Puerto Rico,1283,2014,65.0,United States,2.25,Blend,Puerto Rico,37.09024,-95.712891,18.220833,-66.590149
1495,Madre,Puerto Rico,1085,2013,70.0,United States,2.75,Blend,Puerto Rico,37.09024,-95.712891,18.220833,-66.590149
1496,Cacao Arabuco,Puerto Rico,1606,2015,70.0,Puerto Rico,2.5,Blend,Puerto Rico,18.220833,-66.590149,18.220833,-66.590149
1497,Loiza,Puerto Rico,1049,2013,65.0,Puerto Rico,2.5,Blend,Puerto Rico,18.220833,-66.590149,18.220833,-66.590149
1498,Madre,Guadalcanal,1940,2017,73.0,United States,3.5,Blend,Solomon Islands,37.09024,-95.712891,-9.64571,160.156194
1499,Zokoko,Guadalcanal,1716,2016,78.0,Australia,3.75,Blend,Solomon Islands,-25.274398,133.775136,-9.64571,160.156194
1500,Solomons Gold,Solomon Island,1792,2016,70.0,New Zealand,3.25,Blend,Solomon Islands,-40.900557,174.885971,-9.64571,160.156194
1501,Solomons Gold,"Solomon Island w,nibs",1796,2016,75.0,New Zealand,3.25,Blend,Solomon Islands,-40.900557,174.885971,-9.64571,160.156194
1502,Mars,Nigeria,544,2010,65.0,United States,3.25,Blend,Nigeria,37.09024,-95.712891,9.081999,8.675277
1503,Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25,Blend,India,46.818188,8.227512,20.593684,78.96288
1504,Indah,"India ,south",1788,2016,61.0,India,2.5,Blend,India,20.593684,78.96288,20.593684,78.96288
1505,Zotter,Kerala State,749,2011,65.0,Austria,3.5,Forastero,India,47.516231,14.550072,20.593684,78.96288
1506,Zotter,Kerala State,781,2011,62.0,Austria,3.25,Blend,India,47.516231,14.550072,20.593684,78.96288
1507,Beau Cacao,"Asajaya E,NW Borneo,b #132,4500",1948,2017,73.0,United Kingdom,3.0,Blend,Malaysia,55.378051,-3.435973,4.210484,101.975766
1508,Beau Cacao,"Serian E,NW Borneo,b #134,3800",1948,2017,72.0,United Kingdom,3.25,Blend,Malaysia,55.378051,-3.435973,4.210484,101.975766
1509,Choco Dong,"Tawau,Oct 2015 Harvest",1696,2015,70.0,South Korea,3.5,Trinitario,Malaysia,35.907757,127.766922,4.210484,101.975766
